student_id,name,institution,degree,graduation_year,cgpa,technical_score,communication_score,behavioral_score,cognitive_score,resume_score,psychometric_behavioral,overall_score,experience_months,projects_count,is_placed,salary_lpa,role,placement_prob,technical_communication_balance,cgpa_overall_ratio
STU0135,Student_1842_135,IIT Kharagpur,B.Sc Data Science,2026,7.6,39.3,42.5,20.0,46.7,26.3,72.0,35.9,0,1,0,0.0,Not Placed,40.3,0.9247058823529412,2.116991643454039
STU0136,Student_2773_136,NIT Trichy,BCA,2025,7.1,58.0,35.8,72.2,75.7,51.6,70.8,58.4,24,2,1,5.8,Junior Developer,63.5,1.6201117318435756,1.2157534246575343
STU0137,Student_1430_137,IIT Hyderabad,B.Sc Data Science,2025,7.2,61.1,41.7,36.0,80.9,49.5,66.6,54.0,0,1,0,0.0,Not Placed,55.1,1.4652278177458034,1.3333333333333333
STU0138,Student_1100_138,IIT Delhi,B.Tech ME,2027,7.6,25.0,31.3,21.3,85.0,20.0,68.3,34.0,0,1,1,2.5,QA Engineer,43.1,0.7987220447284344,2.235294117647059
STU0139,Student_7163_139,VIT Vellore,B.Tech AI&ML,2026,8.8,44.2,40.1,20.0,60.6,58.3,61.9,42.4,0,3,1,3.8,Junior Developer,48.3,1.1022443890274314,2.0754716981132075
STU0140,Student_3549_140,IIT Delhi,B.Tech CSE,2027,8.5,74.9,54.7,51.5,100.0,59.2,73.9,68.4,0,0,1,7.0,Junior Developer,68.2,1.3692870201096892,1.242690058479532
STU0141,Student_9394_141,IIT Bombay,BCA,2026,8.8,88.7,71.7,32.7,94.5,57.2,64.2,71.8,6,0,1,9.0,SDE-II,72.8,1.2370990237099024,1.2256267409470754
STU0142,Student_7475_142,IIT Hyderabad,B.Tech CSE,2025,7.4,71.6,54.9,50.5,94.2,62.7,71.0,66.5,6,2,0,0.0,Not Placed,65.6,1.3041894353369763,1.112781954887218
STU0143,Student_5742_143,NIT Trichy,B.Tech ECE,2025,8.9,40.4,37.3,36.9,65.5,48.9,61.8,43.7,6,1,1,2.9,Junior Developer,52.4,1.0831099195710456,2.0366132723112127
STU0144,Student_6802_144,IIT Bombay,B.Tech IT,2027,7.3,65.3,29.3,20.0,93.9,42.1,45.8,51.0,0,1,1,6.9,Technical Support,52.3,2.228668941979522,1.4313725490196079
STU0145,Student_7843_145,IIT Kharagpur,B.Tech ECE,2026,6.7,38.5,51.6,41.3,59.7,57.9,64.8,46.8,0,2,1,3.6,Junior Developer,45.2,0.7461240310077519,1.4316239316239316
STU0146,Student_6928_146,IIT Bombay,B.Tech IT,2025,4.5,100.0,49.2,30.4,85.3,100.0,77.4,73.7,12,2,1,7.8,Data Analyst,68.0,2.0325203252032518,0.6105834464043419
STU0147,Student_4630_147,NIT Trichy,B.Tech ME,2025,8.2,82.1,68.8,54.3,71.6,64.9,62.0,70.6,0,5,1,7.8,Data Analyst,74.1,1.193313953488372,1.161473087818697
STU0148,Student_3419_148,IIT Kanpur,B.Tech ECE,2025,5.5,63.0,29.3,20.0,72.7,67.1,57.6,49.5,0,5,1,3.5,Junior Developer,49.5,2.150170648464164,1.1111111111111112
STU0149,Student_9095_149,SRM Chennai,B.Tech AI&ML,2027,6.3,83.8,43.9,46.2,78.3,55.4,58.4,64.6,0,5,1,7.4,Full Stack Developer,70.4,1.9088838268792712,0.9752321981424149
STU0150,Student_6179_150,IIT Delhi,B.Tech AI&ML,2025,6.8,71.4,26.1,50.8,69.7,63.7,73.7,57.2,6,1,0,0.0,Not Placed,60.5,2.735632183908046,1.1888111888111887
STU0151,Student_6766_151,Anna University,B.Tech ECE,2026,7.7,56.4,41.3,43.6,70.7,45.6,56.2,51.9,0,3,1,4.6,Technical Support,57.0,1.3656174334140436,1.4836223506743738
STU0152,Student_2479_152,IIT Hyderabad,B.Tech IT,2026,5.8,100.0,51.3,47.5,59.2,90.7,73.7,72.7,6,0,0,0.0,Not Placed,73.3,1.9493177387914231,0.7977991746905089
STU0153,Student_4084_153,NIT Trichy,B.Tech AI&ML,2027,6.7,70.6,36.9,81.0,52.2,60.2,70.8,62.1,24,0,1,4.7,Technical Support,60.4,1.9132791327913279,1.0789049919484701
STU0154,Student_3827_154,IIT Madras,B.E CSE,2027,7.3,62.4,44.3,34.8,84.5,76.4,53.9,58.0,0,3,1,5.5,QA Engineer,60.8,1.4085778781038376,1.2586206896551724
STU0155,Student_7347_155,VIT Vellore,BCA,2027,7.4,100.0,57.9,89.5,95.2,73.4,82.5,86.1,0,1,1,9.6,Software Engineer,86.0,1.7271157167530224,0.859465737514518
STU0156,Student_7333_156,IIT Kharagpur,B.Sc Data Science,2027,7.0,60.9,33.9,20.0,60.3,34.1,57.5,44.6,6,0,0,0.0,Not Placed,54.8,1.7964601769911506,1.569506726457399
STU0157,Student_2335_157,IIT Hyderabad,B.Tech ME,2026,7.8,33.9,28.7,35.3,40.1,31.6,58.0,33.8,6,0,0,0.0,Not Placed,40.8,1.181184668989547,2.307692307692308
STU0158,Student_2388_158,IIT Kharagpur,B.Tech IT,2027,9.5,73.4,40.8,43.0,78.4,59.6,62.0,60.2,6,2,0,0.0,Not Placed,71.4,1.7990196078431375,1.5780730897009967
STU0159,Student_9624_159,IIT Bombay,B.Tech IT,2027,7.7,36.7,24.0,20.0,59.0,44.2,68.6,34.9,0,2,1,2.5,QA Engineer,42.1,1.5291666666666668,2.206303724928367
STU0160,Student_4145_160,IIT Kanpur,B.Tech ME,2025,6.2,58.7,59.3,37.8,100.0,51.7,64.0,60.1,0,2,0,0.0,Not Placed,56.1,0.9898819561551434,1.0316139767054908
STU0161,Student_9626_161,IIT Madras,BCA,2027,7.7,62.0,54.0,54.4,58.2,33.6,58.9,55.5,6,2,1,4.5,Junior Developer,56.8,1.1481481481481481,1.3873873873873874
STU0162,Student_3712_162,DTU Delhi,B.Tech AI&ML,2025,6.2,21.9,21.2,58.0,69.9,27.6,60.1,36.8,0,1,0,0.0,Not Placed,39.5,1.0330188679245282,1.6847826086956523
STU0163,Student_5668_163,NSIT Delhi,B.Tech AI&ML,2025,8.6,59.2,45.4,41.3,60.0,59.3,58.3,53.0,18,0,1,6.6,Technical Support,60.6,1.3039647577092512,1.6226415094339623
STU0164,Student_8218_164,SRM Chennai,B.Sc Data Science,2026,8.1,47.0,33.3,28.1,86.3,43.3,67.0,46.0,12,0,1,3.2,QA Engineer,53.1,1.4114114114114116,1.7608695652173914
STU0165,Student_5096_165,IIT Madras,B.Tech AI&ML,2026,9.2,76.2,53.5,22.1,54.0,57.3,60.3,55.6,0,2,1,8.8,Software Engineer,65.5,1.4242990654205607,1.6546762589928057
STU0166,Student_5469_166,SRM Chennai,B.Tech ME,2026,7.6,75.6,51.9,54.1,71.0,36.8,60.3,62.0,12,3,0,0.0,Not Placed,62.1,1.4566473988439306,1.2258064516129032
STU0167,Student_1436_167,VIT Vellore,B.Tech CSE,2026,6.0,77.0,76.9,68.1,66.8,79.5,66.4,73.9,0,1,1,7.7,Data Analyst,71.5,1.001300390117035,0.8119079837618403
STU0168,Student_2623_168,DTU Delhi,BCA,2025,6.8,59.0,35.4,38.4,72.4,47.2,72.3,51.0,12,2,1,5.8,Junior Developer,51.6,1.6666666666666667,1.3333333333333333
STU0169,Student_8685_169,SRM Chennai,B.Tech CSE,2025,8.6,35.3,20.0,38.0,49.5,25.5,43.7,33.9,6,1,1,2.5,Junior Developer,39.7,1.765,2.536873156342183
STU0170,Student_5720_170,IIT Kanpur,B.Sc Data Science,2025,8.1,80.2,47.5,20.0,61.8,68.8,59.0,57.7,0,2,1,8.5,Data Analyst,60.1,1.688421052631579,1.4038128249566724
STU0171,Student_9189_171,IIT Hyderabad,B.Tech CSE,2027,7.5,76.6,55.4,28.4,87.9,59.4,59.8,62.7,0,1,1,5.8,Data Analyst,66.7,1.3826714801444042,1.1961722488038278
STU0172,Student_7825_172,IIT Delhi,B.Tech ECE,2027,7.0,47.3,30.5,59.2,49.4,20.0,67.2,43.9,6,1,1,3.8,Junior Developer,54.2,1.5508196721311474,1.5945330296127562
STU0173,Student_1333_173,VIT Vellore,B.Tech AI&ML,2025,6.7,85.8,51.0,84.3,80.2,62.8,74.2,75.4,0,0,0,0.0,Not Placed,76.1,1.6823529411764706,0.8885941644562334
STU0174,Student_2106_174,NIT Trichy,B.E CSE,2027,8.4,71.0,69.2,70.7,70.5,47.7,64.7,68.2,0,1,1,7.0,Technical Support,73.2,1.0260115606936415,1.2316715542521994
STU0175,Student_6546_175,BITS Pilani,B.Tech ME,2027,9.9,67.7,41.9,44.0,49.8,42.5,65.0,52.6,6,2,0,0.0,Not Placed,63.0,1.6157517899761338,1.88212927756654
STU0176,Student_2033_176,DTU Delhi,B.Tech AI&ML,2025,6.2,75.7,70.8,58.4,84.9,51.5,69.6,70.2,0,1,1,5.3,Software Engineer,67.0,1.0692090395480227,0.8831908831908831
STU0177,Student_7524_177,Anna University,B.Tech AI&ML,2026,7.1,60.0,61.9,46.0,76.8,74.0,67.9,61.5,0,3,0,0.0,Not Placed,58.6,0.9693053311793215,1.1544715447154472
STU0178,Student_1783_178,BITS Pilani,BCA,2026,7.6,70.4,72.2,51.4,78.1,69.2,59.9,68.0,0,5,1,7.5,Junior Developer,66.1,0.9750692520775623,1.1176470588235294
STU0179,Student_6554_179,IIT Delhi,B.Tech AI&ML,2027,6.2,25.7,48.8,20.0,66.7,20.0,66.2,34.8,0,2,0,0.0,Not Placed,39.3,0.5266393442622951,1.781609195402299
STU0180,Student_7955_180,IIT Bombay,B.Tech IT,2027,8.5,53.3,34.8,37.1,66.3,62.0,69.5,49.2,0,2,1,4.5,QA Engineer,61.7,1.5316091954022988,1.7276422764227641
STU0181,Student_6021_181,SRM Chennai,B.Tech IT,2025,8.3,88.5,64.6,29.7,76.0,63.0,67.6,67.5,6,1,1,7.1,Data Analyst,74.6,1.369969040247678,1.2296296296296296
STU0182,Student_1939_182,IIT Bombay,B.Tech IT,2026,9.0,65.4,50.4,69.9,73.6,83.6,58.3,66.4,0,0,0,0.0,Not Placed,71.2,1.2976190476190477,1.355421686746988
STU0183,Student_8179_183,IIT Madras,B.Tech ME,2025,8.4,72.6,70.2,55.7,67.9,43.4,60.0,65.1,0,0,1,6.5,Junior Developer,67.0,1.034188034188034,1.2903225806451615
STU0184,Student_8371_184,NIT Trichy,BCA,2026,6.8,76.8,78.8,53.2,52.1,66.8,68.3,67.8,0,0,1,6.7,Data Analyst,71.4,0.9746192893401016,1.0029498525073748
STU0185,Student_2858_185,IIT Madras,B.Tech ME,2026,7.3,65.3,33.9,50.8,68.2,57.3,57.6,55.8,0,2,0,0.0,Not Placed,60.4,1.9262536873156342,1.3082437275985663
STU0186,Student_8311_186,IIT Kanpur,B.Sc Data Science,2027,8.4,57.5,66.2,27.3,73.4,57.2,47.2,55.6,0,3,1,4.3,QA Engineer,65.6,0.8685800604229607,1.5107913669064748
STU0187,Student_8292_187,IIT Bombay,BCA,2027,5.7,90.3,54.9,100.0,61.5,74.4,87.8,79.2,12,2,1,7.5,Data Analyst,74.3,1.644808743169399,0.7196969696969697
STU0188,Student_3852_188,NSIT Delhi,BCA,2027,10.0,89.2,77.8,64.2,81.7,64.7,65.0,78.3,6,0,0,0.0,Not Placed,81.0,1.1465295629820051,1.277139208173691
STU0189,Student_9094_189,IIT Madras,BCA,2027,7.3,55.9,49.6,50.8,71.3,62.5,58.0,56.6,6,0,1,6.2,QA Engineer,60.5,1.127016129032258,1.2897526501766785
STU0190,Student_6067_190,VIT Vellore,B.Tech AI&ML,2027,6.6,27.7,20.0,20.0,92.7,29.7,66.4,34.6,0,0,0,0.0,Not Placed,39.3,1.385,1.9075144508670518
STU0191,Student_6194_191,BITS Pilani,B.Tech ECE,2026,9.0,76.6,50.3,28.7,64.4,74.4,82.7,59.7,6,0,1,6.5,Full Stack Developer,67.1,1.5228628230616301,1.507537688442211
STU0192,Student_3114_192,VIT Vellore,B.Tech CSE,2025,6.9,42.6,31.9,20.0,74.8,32.3,49.3,39.7,0,3,1,2.5,Junior Developer,46.0,1.335423197492163,1.738035264483627
STU0193,Student_9501_193,IIT Kharagpur,B.Tech ECE,2026,8.1,54.3,20.5,20.0,69.6,64.7,66.5,44.0,0,2,0,0.0,Not Placed,49.4,2.6487804878048777,1.8409090909090908
STU0194,Student_9740_194,IIT Bombay,B.Tech ME,2027,6.8,74.4,37.1,50.1,81.5,74.2,64.0,63.1,18,1,1,6.8,Junior Developer,69.6,2.0053908355795147,1.0776545166402536
STU0195,Student_1674_195,IIT Madras,B.Tech ECE,2025,6.4,48.5,30.5,35.7,83.7,29.1,67.2,45.7,0,0,0,0.0,Not Placed,54.1,1.5901639344262295,1.400437636761488
STU0196,Student_7825_196,IIT Hyderabad,B.Tech CSE,2026,7.5,50.1,20.0,45.9,81.1,36.7,65.7,46.6,0,2,1,4.7,Technical Support,56.5,2.505,1.6094420600858368
STU0197,Student_7653_197,IIT Kharagpur,B.Tech AI&ML,2025,5.6,54.4,50.0,20.0,74.4,27.3,64.3,46.9,0,2,1,3.5,Technical Support,51.4,1.088,1.1940298507462688
STU0198,Student_6121_198,DTU Delhi,BCA,2027,5.6,88.3,50.8,38.4,73.0,84.4,62.4,68.1,0,0,1,6.8,Data Analyst,72.6,1.7381889763779528,0.8223201174743026
STU0199,Student_4960_199,SRM Chennai,B.Tech ECE,2026,8.0,78.9,57.9,40.7,57.6,64.1,43.1,62.4,12,1,1,6.0,Data Analyst,67.1,1.362694300518135,1.2820512820512822
STU0200,Student_3616_200,NIT Trichy,BCA,2025,8.0,83.1,22.7,31.7,79.3,91.2,60.9,61.0,12,1,1,7.9,Data Analyst,69.6,3.66079295154185,1.3114754098360655
STU0201,Student_2475_201,VIT Vellore,B.Tech AI&ML,2025,7.3,92.5,55.1,41.1,62.8,62.6,76.8,67.3,0,2,1,7.1,Data Analyst,68.1,1.6787658802177858,1.084695393759287
STU0202,Student_8710_202,IIT Kharagpur,B.Tech CSE,2025,7.9,60.0,37.6,20.0,83.2,47.0,77.1,49.7,6,2,0,0.0,Not Placed,55.9,1.5957446808510638,1.5895372233400402
STU0203,Student_6995_203,IIT Madras,B.Tech IT,2025,7.9,50.0,28.6,50.7,71.7,22.7,62.4,46.4,0,1,1,4.6,QA Engineer,54.0,1.7482517482517481,1.7025862068965518
STU0204,Student_5582_204,IIT Hyderabad,B.Tech ECE,2025,9.7,86.6,53.9,75.0,71.0,79.5,65.0,74.7,0,1,1,9.9,ML Engineer,85.1,1.6066790352504638,1.2985274431057563
STU0205,Student_3363_205,IIT Kanpur,B.Tech IT,2027,6.7,85.6,54.9,44.1,55.7,73.6,69.0,65.5,0,0,1,8.1,Data Analyst,63.2,1.5591985428051,1.0229007633587786
STU0206,Student_9446_206,IIT Delhi,BCA,2027,7.5,93.2,64.1,64.1,54.1,79.7,72.9,74.3,0,1,1,8.9,Data Analyst,74.5,1.4539781591263652,1.009421265141319
STU0207,Student_9351_207,Anna University,B.Tech AI&ML,2027,8.9,100.0,78.7,65.9,72.9,75.8,69.3,82.4,6,5,1,8.5,ML Engineer,86.1,1.2706480304955527,1.0800970873786406
STU0208,Student_6040_208,NSIT Delhi,B.Tech CSE,2027,7.7,91.4,48.8,75.3,89.8,71.7,55.3,77.4,6,2,0,0.0,Not Placed,78.5,1.8729508196721314,0.9948320413436692
STU0209,Student_4728_209,DTU Delhi,B.Tech CSE,2027,9.1,64.5,30.2,29.6,82.6,58.2,60.3,52.7,0,2,1,7.2,Technical Support,61.3,2.1357615894039736,1.7267552182163186
STU0210,Student_1517_210,IIT Hyderabad,B.Tech ECE,2025,7.0,46.6,56.8,22.1,88.3,55.5,65.1,50.9,0,1,1,2.6,Junior Developer,49.5,0.8204225352112676,1.37524557956778
STU0211,Student_8726_211,DTU Delhi,B.Tech CSE,2027,8.0,64.5,31.6,44.5,52.3,65.9,62.5,52.2,0,1,1,5.4,Junior Developer,55.4,2.041139240506329,1.532567049808429
STU0212,Student_3837_212,SRM Chennai,BCA,2027,7.8,59.8,50.7,27.3,83.1,31.7,75.7,52.2,6,2,0,0.0,Not Placed,56.7,1.1794871794871793,1.4942528735632183
STU0213,Student_5331_213,IIT Hyderabad,B.Tech AI&ML,2025,6.3,51.4,43.7,34.1,75.3,47.0,72.4,49.5,6,2,1,3.2,Technical Support,57.0,1.1762013729977117,1.2727272727272727
STU0214,Student_9011_214,NIT Trichy,B.Tech AI&ML,2026,8.0,60.2,52.2,70.3,68.0,36.4,69.2,59.4,6,0,0,0.0,Not Placed,64.2,1.1532567049808429,1.3468013468013469
STU0215,Student_9899_215,VIT Vellore,B.Tech IT,2026,4.9,81.9,49.3,47.5,75.0,67.8,66.8,66.1,0,0,0,0.0,Not Placed,68.8,1.6612576064908724,0.7413010590015129
STU0216,Student_2294_216,NIT Trichy,B.Tech AI&ML,2027,8.1,59.8,52.9,47.0,56.0,60.9,66.5,55.4,0,1,1,4.6,Junior Developer,58.5,1.1304347826086956,1.4620938628158846
STU0217,Student_5450_217,IIT Delhi,B.Tech ECE,2027,7.9,100.0,66.6,53.7,69.7,76.4,62.3,77.2,0,0,1,8.1,Full Stack Developer,82.2,1.5015015015015016,1.0233160621761657
STU0218,Student_2641_218,VIT Vellore,BCA,2027,6.2,43.6,44.8,57.0,68.4,32.9,70.1,49.2,0,5,0,0.0,Not Placed,50.9,0.9732142857142858,1.2601626016260161
STU0219,Student_3587_219,VIT Vellore,B.Tech AI&ML,2026,6.4,69.8,63.5,50.9,72.8,67.8,57.9,65.0,0,0,0,0.0,Not Placed,66.8,1.0992125984251968,0.9846153846153847
STU0220,Student_1969_220,NSIT Delhi,B.Tech ECE,2027,6.7,28.4,27.5,41.8,67.9,34.1,75.6,37.4,6,3,0,0.0,Not Placed,43.2,1.0327272727272727,1.7914438502673797
STU0221,Student_3868_221,VIT Vellore,B.Tech ME,2025,9.5,79.8,57.0,20.0,66.3,53.8,73.5,58.7,24,3,1,8.2,Full Stack Developer,73.0,1.4,1.6183986371379897
STU0222,Student_1613_222,IIT Madras,B.Sc Data Science,2027,7.6,76.0,53.9,76.1,60.7,63.2,55.4,68.0,0,1,0,0.0,Not Placed,71.4,1.4100185528756957,1.1176470588235294
STU0223,Student_9901_223,Anna University,B.Tech AI&ML,2025,6.8,64.3,38.5,26.1,48.9,50.4,60.3,47.8,0,2,1,4.4,QA Engineer,57.0,1.6701298701298701,1.4225941422594144
STU0224,Student_5215_224,DTU Delhi,B.Tech ME,2025,7.6,35.8,20.5,20.0,74.8,44.8,52.5,36.3,0,2,0,0.0,Not Placed,46.6,1.746341463414634,2.0936639118457303
STU0225,Student_3875_225,IIT Hyderabad,B.Tech IT,2026,7.3,78.4,58.1,33.5,65.2,53.2,70.2,60.9,24,1,1,7.5,Software Engineer,65.2,1.349397590361446,1.1986863711001643
STU0226,Student_5064_226,IIT Madras,B.Sc Data Science,2026,9.8,63.8,34.0,20.0,43.0,32.0,65.8,42.8,24,1,0,0.0,Not Placed,53.3,1.8764705882352941,2.2897196261682247
STU0227,Student_1187_227,IIT Kharagpur,BCA,2027,5.6,82.9,50.8,52.4,94.2,77.1,60.8,71.5,0,1,1,6.5,Software Engineer,66.9,1.6318897637795278,0.7832167832167832
STU0228,Student_6095_228,DTU Delhi,B.Tech ECE,2027,4.9,50.6,32.3,20.0,68.0,41.4,56.6,42.5,24,1,1,3.4,QA Engineer,48.8,1.5665634674922602,1.1529411764705881
STU0229,Student_8454_229,DTU Delhi,BCA,2026,7.7,73.8,35.3,69.7,68.5,59.3,70.2,63.0,6,2,0,0.0,Not Placed,68.9,2.0906515580736547,1.2222222222222223
STU0230,Student_4578_230,NSIT Delhi,B.E CSE,2027,8.6,70.7,40.3,49.0,52.8,57.9,62.9,56.3,0,1,0,0.0,Not Placed,66.2,1.7543424317617868,1.52753108348135
STU0231,Student_6927_231,IIT Bombay,B.Tech ECE,2025,7.3,27.4,20.0,20.0,72.4,20.0,59.6,30.4,0,1,0,0.0,Not Placed,41.9,1.3699999999999999,2.4013157894736845
STU0232,Student_3695_232,NIT Trichy,B.Tech AI&ML,2025,8.7,73.5,41.8,76.1,52.1,69.9,66.3,64.1,0,3,0,0.0,Not Placed,71.4,1.7583732057416268,1.357254290171607
STU0233,Student_8298_233,NSIT Delhi,B.Tech CSE,2026,9.2,60.0,46.3,40.7,68.0,57.7,57.0,54.4,0,2,1,6.3,Junior Developer,58.8,1.2958963282937366,1.6911764705882353
STU0234,Student_1356_234,VIT Vellore,B.Sc Data Science,2025,9.1,31.8,37.7,39.3,53.6,20.5,54.0,36.6,0,1,0,0.0,Not Placed,49.5,0.8435013262599469,2.4863387978142075
STU0235,Student_2044_235,Anna University,B.Tech CSE,2025,7.1,80.6,76.1,73.5,61.6,62.0,55.3,73.6,6,2,1,6.5,Software Engineer,78.6,1.0591327201051248,0.9646739130434784
STU0236,Student_7887_236,NIT Trichy,B.Tech IT,2026,8.7,97.3,49.6,47.7,69.6,81.2,66.3,72.1,0,2,0,0.0,Not Placed,81.3,1.9616935483870968,1.2066574202496534
STU0237,Student_9835_237,IIT Delhi,BCA,2025,6.9,64.7,53.5,38.9,63.5,50.5,61.6,55.7,24,2,1,5.5,Junior Developer,56.0,1.2093457943925234,1.2387791741472172
STU0238,Student_1372_238,IIT Kharagpur,B.Tech AI&ML,2027,7.2,97.0,76.3,52.9,80.5,73.6,76.3,79.2,0,1,1,8.4,Software Engineer,81.7,1.27129750982962,0.9090909090909091
STU0239,Student_5516_239,IIT Kanpur,B.Tech ECE,2025,7.4,74.0,28.2,24.1,52.1,60.9,84.3,50.3,0,0,1,7.4,QA Engineer,60.5,2.624113475177305,1.4711729622266403
STU0240,Student_1550_240,SRM Chennai,B.Tech CSE,2025,8.3,75.0,25.5,35.2,58.2,52.6,59.9,52.4,6,2,1,6.4,Software Engineer,63.2,2.9411764705882355,1.583969465648855
STU0241,Student_3295_241,Anna University,B.Sc Data Science,2025,5.1,80.0,39.9,52.3,100.0,52.9,53.2,66.7,0,1,0,0.0,Not Placed,68.0,2.0050125313283207,0.7646176911544228
STU0242,Student_6253_242,IIT Kanpur,B.Sc Data Science,2025,8.8,100.0,51.6,68.9,63.0,78.7,71.2,76.4,0,3,1,9.6,ML Engineer,85.9,1.937984496124031,1.1518324607329842
STU0243,Student_3869_243,BITS Pilani,B.Tech IT,2027,7.8,74.4,68.3,46.4,74.6,54.8,65.3,65.6,18,2,0,0.0,Not Placed,68.9,1.089311859443631,1.1890243902439026
STU0244,Student_9592_244,NIT Trichy,B.Tech IT,2026,8.2,57.6,46.0,34.0,86.9,45.5,63.3,53.7,0,0,1,6.1,Technical Support,56.2,1.2521739130434784,1.5270018621973929
STU0245,Student_3365_245,NSIT Delhi,B.Tech AI&ML,2025,6.4,51.9,27.4,55.9,38.0,79.2,68.8,48.4,0,0,0,0.0,Not Placed,52.5,1.8941605839416058,1.322314049586777
STU0246,Student_4978_246,IIT Kharagpur,B.E CSE,2026,7.4,70.7,57.3,54.0,78.3,57.6,64.1,64.5,12,0,0,0.0,Not Placed,68.5,1.2338568935427576,1.1472868217054264
STU0247,Student_4120_247,IIT Madras,B.Sc Data Science,2026,7.3,87.7,70.3,20.0,79.8,72.5,64.2,68.0,12,1,1,9.0,Software Engineer,72.7,1.2475106685633002,1.0735294117647058
STU0248,Student_4555_248,SRM Chennai,B.E CSE,2026,8.8,84.0,47.2,57.7,55.4,50.6,68.1,63.8,0,0,0,0.0,Not Placed,68.7,1.7796610169491525,1.3793103448275863
STU0249,Student_2922_249,DTU Delhi,B.Tech AI&ML,2025,8.6,75.3,63.6,54.4,60.4,65.4,74.3,65.6,0,2,1,7.0,Software Engineer,72.6,1.1839622641509433,1.3109756097560976
STU0250,Student_7236_250,SRM Chennai,BCA,2026,8.9,79.2,60.7,66.8,69.6,52.8,61.6,68.9,12,2,1,7.9,Software Engineer,71.6,1.3047775947281712,1.2917271407837445
STU0251,Student_6246_251,IIT Kanpur,BCA,2026,6.7,62.1,31.6,31.7,41.6,52.2,57.3,45.9,0,0,0,0.0,Not Placed,50.9,1.9651898734177216,1.4596949891067539
STU0252,Student_5272_252,Anna University,B.Tech IT,2026,8.3,83.8,34.5,36.5,58.5,55.7,67.2,57.9,0,2,1,7.7,Software Engineer,62.0,2.428985507246377,1.4335060449050088
STU0253,Student_6530_253,IIT Kharagpur,B.Tech AI&ML,2027,7.2,24.9,27.0,20.0,70.9,23.3,57.5,31.1,0,2,0,0.0,Not Placed,40.1,0.9222222222222222,2.315112540192926
STU0254,Student_3773_254,IIT Delhi,B.Tech AI&ML,2025,4.0,68.7,75.1,63.5,73.1,49.0,64.3,67.6,0,2,1,4.8,Business Analyst,66.4,0.9147802929427431,0.591715976331361
STU0255,Student_2217_255,BITS Pilani,B.Tech CSE,2025,8.1,75.1,68.5,94.7,75.9,54.0,57.4,75.7,0,2,0,0.0,Not Placed,75.8,1.0963503649635036,1.07001321003963
STU0256,Student_1149_256,IIT Kanpur,B.Tech AI&ML,2026,6.7,56.8,31.9,36.8,57.7,58.9,62.6,48.2,18,3,0,0.0,Not Placed,48.4,1.780564263322884,1.3900414937759336
STU0257,Student_8993_257,IIT Madras,B.Tech CSE,2027,7.1,68.1,60.0,25.3,60.1,50.8,53.0,55.0,0,0,1,5.9,Technical Support,60.0,1.135,1.290909090909091
STU0258,Student_9228_258,DTU Delhi,B.Tech IT,2025,6.9,82.5,61.7,53.0,82.8,64.3,68.3,70.7,6,0,1,6.1,Software Engineer,67.6,1.3371150729335495,0.9759547383309759
STU0259,Student_6807_259,IIT Kharagpur,B.Tech IT,2025,7.8,53.3,20.0,29.6,91.3,53.8,74.3,47.6,0,2,1,4.9,Junior Developer,53.0,2.665,1.638655462184874
STU0260,Student_2320_260,BITS Pilani,B.Tech CSE,2025,7.6,68.9,39.0,35.7,79.2,69.6,61.2,57.9,0,0,1,6.1,Junior Developer,61.7,1.7666666666666668,1.3126079447322971
STU0261,Student_9189_261,VIT Vellore,BCA,2027,7.5,77.0,32.3,20.0,61.7,47.0,60.1,51.4,12,3,0,0.0,Not Placed,63.5,2.3839009287925697,1.4591439688715955
STU0262,Student_4764_262,IIT Kanpur,B.Tech AI&ML,2026,7.0,94.0,70.7,61.8,79.3,61.6,72.7,77.5,0,0,1,9.7,Full Stack Developer,73.1,1.3295615275813295,0.9032258064516129
STU0263,Student_6152_263,IIT Madras,B.E CSE,2027,8.3,43.6,20.0,40.9,75.6,24.0,64.1,41.2,12,3,0,0.0,Not Placed,46.2,2.18,2.0145631067961163
STU0264,Student_5903_264,IIT Delhi,B.E CSE,2027,6.1,97.9,55.0,70.2,65.1,85.5,65.1,77.6,0,2,1,9.5,Data Analyst,79.7,1.78,0.7860824742268042
STU0265,Student_2284_265,Anna University,BCA,2025,7.5,45.0,42.6,20.0,66.6,24.0,48.5,40.7,6,5,1,2.5,Junior Developer,44.0,1.056338028169014,1.8427518427518426
STU0266,Student_7499_266,NSIT Delhi,BCA,2025,10.0,80.7,56.2,43.7,70.3,71.1,67.6,65.9,0,0,0,0.0,Not Placed,75.5,1.4359430604982206,1.5174506828528072
STU0267,Student_7150_267,VIT Vellore,B.Tech ME,2027,8.4,79.4,62.1,48.0,80.1,70.6,61.7,68.9,6,2,1,8.5,Data Analyst,73.8,1.278582930756844,1.2191582002902757
STU0268,Student_2344_268,IIT Kharagpur,B.Tech ME,2026,7.6,96.0,48.6,31.2,72.5,77.4,68.9,68.2,0,0,1,9.6,Data Analyst,74.7,1.9753086419753085,1.1143695014662756
STU0269,Student_6050_269,SRM Chennai,BCA,2026,7.2,94.8,42.3,42.0,68.5,56.1,75.4,65.9,0,1,1,8.4,Full Stack Developer,66.0,2.2411347517730498,1.0925644916540211
